"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","significance"
6245.61490039489,-1.18078822995791,0.0532771535161491,-22.1631253178718,7.79487459860461e-109,3.0198198427827e-106,"Os01g0332100","Down"
8.18148205312146,-2.96824880497245,0.91704518721414,-3.2367530481127,0.00120897984983172,0.00490336428124062,"Os01g0675933","Down"
45.6370618363241,-1.7421370741585,0.389938090758054,-4.46772735326196,7.90549734512442e-06,5.28546974982184e-05,"Os01g0341750","Down"
228.922431101929,-1.85426533360936,0.176162025781108,-10.525908324382,6.56254046129847e-26,2.5528914275926e-24,"Os01g0532300","Down"
454.968816944147,-1.0359591125178,0.158027684736378,-6.55555458049001,5.54354682728626e-11,7.4196425850678e-10,"Os01g0934100","Down"
12.7137462231308,-2.06809241573115,0.65187011374308,-3.17255289379051,0.00151105031350947,0.0059617764950281,"Os01g0625900","Down"
51.8034875339587,-1.17428290099483,0.363081372933899,-3.23421411433467,0.00121977971541153,0.00494078919099879,"Os01g0589900","Down"
87.8219580347625,-2.64738691242716,0.288403027563016,-9.17946990639237,4.33218738703627e-20,1.2154622171902e-18,"Os01g0925100","Down"
266.856603673741,-1.63710230979814,0.148513766950847,-11.0232360501634,2.95250065764453e-28,1.28066980212952e-26,"Os01g0342500","Down"
21.1114889953498,-1.16792531869311,0.491340356755787,-2.37701890885712,0.0174531934102999,0.0491304500596176,"Os01g0826800","Down"
143.112666286504,-1.25255857863766,0.191939445999335,-6.52580073947907,6.76391929827694e-11,8.95973778335223e-10,"Os01g0765200","Down"
43.8602950379567,-1.30024503177268,0.335436818735053,-3.87627403776354,0.000106068220075502,0.000560904138361122,"Os01g0944700","Down"
66.4439408881464,-1.73555184010606,0.289449448885509,-5.9960447214137,2.02181363457005e-09,2.28624195918735e-08,"Os01g0587150","Down"
73.7551175683671,-1.33790412919913,0.270705760103109,-4.94228171831118,7.72135329704873e-07,6.11673928834272e-06,"Os01g0746400","Down"
557.777511629726,-1.19597506952536,0.104516969627269,-11.4428793122348,2.55270556535786e-30,1.22361128972688e-28,"Os01g0221600","Down"
1648.61592259899,-2.58179026459366,0.0749488681359,-34.4473549608816,4.93290344335135e-260,1.74384302851775e-256,"Os01g0543600","Down"
937.162434571356,-1.05857126793814,0.0854412781201074,-12.3894596526291,2.98044824771097e-35,1.85252872293437e-33,"Os01g0369900","Down"
18.2411726861809,-1.56358734446551,0.540062007506443,-2.89519966732128,0.00378917428258225,0.013335196352129,"Os01g0374200","Down"
639.527864613166,-1.57261414552706,0.112869586257096,-13.9330194933552,3.99118671809946e-44,3.32963868951536e-42,"Os01g0352100","Down"
258.152636222285,-1.05232542737061,0.162470679464249,-6.47701745841575,9.35533721825976e-11,1.22489949939632e-09,"Os01g0661601","Down"
344.484396914747,-2.5800587925674,0.139545471018243,-18.489018480794,2.53119707162482e-76,5.42308972595617e-74,"Os01g0537250","Down"
274.545863168709,-1.01642751363629,0.169702356349003,-5.98947201149019,2.10523355419303e-09,2.37867000184311e-08,"Os01g0115700","Down"
